Date,<= 0,Lo 30,Med 40,Hi 30,Lo 20,Qnt 2,Qnt 3,Qnt 4,Hi 20,Lo 10,2-Dec,3-Dec,4-Dec,5-Dec,6-Dec,7-Dec,8-Dec,9-Dec,Hi 10
197608,-5.56,-0.5,0.88,-1.06,-0.66,0.12,1.42,-0.73,-0.89,-0.28,-1.56,0.04,0.25,2.46,-0.43,-0.32,-1.23,0.14,-2.21
197609,-1.58,2.26,3.12,2.67,1.79,3.8,3.11,3.36,0.9,1.57,2.34,3.95,3.54,2.78,3.7,2.52,4.43,1.35,0.31
197610,-0.32,-2.38,-1.22,-2.9,-2.41,-2.12,-0.89,-2.17,-2.99,-2.74,-1.63,-2.28,-1.83,-0.35,-1.86,-1.66,-2.81,-2.08,-4.2
197611,-1.22,-0.5,2.54,2.72,-0.74,1.16,2.33,2.52,4.08,-1.62,1.32,0.36,2.54,2.72,1.6,3.41,1.41,4.21,3.9
197612,13.43,4.94,6.94,9.25,4.29,7.52,6.31,8.49,9.06,3.54,6.01,7.2,8.07,5.71,7.44,7.75,9.44,8.38,9.99
197701,2.18,-6.06,-1.17,1,-7.11,-2.58,-0.86,-0.11,2.13,-8.01,-5.09,-2.52,-2.67,-1.2,-0.24,-0.11,-0.1,1.81,2.59
197702,-0.29,-1.78,-1.46,-1.2,-1.48,-2.68,-0.97,-1.45,-1.43,-1.47,-1.51,-2.76,-2.54,-0.62,-1.61,-1.82,-0.97,-0.99,-2.05
197703,1.48,-1.61,-0.47,0.4,-1.59,-1.06,-0.83,-0.06,1.39,-1.65,-1.47,-1.66,-0.06,-1.12,-0.29,0.35,-0.57,2.24,0.19
197704,5.73,-1.01,1.94,3.61,-1.83,1.96,1.62,3.16,3.45,-2.91,0.49,1.74,2.32,1.92,1.06,2.67,3.78,4.24,2.32
197705,-3.8,-1.86,-0.06,-0.75,-2.21,-0.78,0.46,-0.8,-0.82,-2.45,-1.69,-0.73,-0.85,1.19,-0.91,-0.89,-0.68,-0.99,-0.57
197706,8.63,5.76,4.04,5.6,6.19,4.48,3.63,5.14,5.65,6.91,4.68,4.39,4.63,2.7,5.39,4.81,5.56,5.11,6.41
197707,1.63,-1.45,-0.92,-1.97,-1.18,-2.44,-0.7,-0.28,-2.3,-1.03,-1.41,-2.57,-2.32,-0.8,-0.63,0.52,-1.61,-2.15,-2.56
197708,-0.51,0.28,-3.18,-2.48,0.86,-2.74,-2.43,-3.63,-2.7,1.57,-0.32,-2.07,-3.34,-2.34,-2.48,-4.46,-2.24,-2.23,-3.47
197709,0.7,-0.57,1.09,-0.28,-0.51,-0.3,1.8,0.4,-0.11,-1.11,0.51,-0.8,0.16,0.94,2.37,0.92,-0.46,0.16,-0.56
197710,-0.83,-4.4,-3.62,-2.65,-4.44,-3.72,-4.28,-2.5,-3.14,-4.25,-4.76,-4.22,-3.28,-4.21,-4.32,-2.71,-2.14,-2.54,-4.13
197711,5.47,4.36,4.22,5.92,4.27,4.54,4.15,4.27,7.28,3.95,4.8,4.72,4.39,5.64,3.17,4.14,4.49,6.34,8.88
197712,-0.64,0.37,0.93,1.29,0.27,1.09,1.19,0.47,1.14,0.95,-0.88,0.81,1.33,0.68,1.54,-0.12,1.44,1.32,0.84
197801,5.08,-6.32,-5.4,-2.54,-6.19,-6.69,-4.98,-4.29,-1.62,-5.91,-6.67,-6.91,-6.51,-5.53,-4.61,-4.75,-3.53,-2.48,-0.21
197802,-1.35,-2.33,0.6,-0.34,-2.63,-0.86,1.7,-0.14,-0.28,-3.27,-1.52,-1.07,-0.68,0.67,2.39,0.03,-0.4,-0.28,-0.29
197803,8.34,2.54,3.96,5.04,2.04,4.43,3.89,3.77,6.11,1.11,3.62,4.64,4.25,4.44,3.53,3.71,3.87,5.8,6.6
197804,6.04,11,5.79,6.9,11.41,8.26,5.35,5.47,6.97,12.12,10.23,9.33,7.34,7.65,3.87,4.64,6.82,6.98,6.94
197805,8.33,2.3,1.66,3.42,2.17,2.5,1.29,1.9,4.51,2.43,1.73,2.84,2.21,1.62,1.06,1.7,2.21,3.53,6.01
197806,1.48,-1.34,-1.22,-0.86,-1.11,-2.2,-1.21,-0.68,-0.09,-0.47,-2.21,-2.29,-2.12,-1.31,-1.15,-0.01,-1.74,0.59,-1.13
197807,2.94,6.91,4.3,5.89,7.37,5.24,4.07,4.76,6.31,7.36,7.38,5.38,5.09,5.17,3.14,4.08,5.42,5.27,8.27
197808,13.13,4.11,4.76,3.66,3.9,4.68,4.88,3.85,4.22,4.23,3.4,4.85,4.49,5.08,4.71,4.7,3.06,3.98,4.64
197809,-1.51,-2.46,0.79,-0.2,-3.11,-0.46,1.41,0.21,-0.21,-3.52,-2.48,-0.23,-0.71,1.53,1.31,0.62,-0.19,-0.05,-0.51
197810,-30.95,-11.26,-10.15,-13.35,-11,-11.87,-9.13,-11.3,-15.71,-10.02,-12.48,-12.1,-11.6,-10.43,-8,-11.88,-10.73,-14.01,-18.77
197811,4.83,3.4,3.43,3.34,3.37,3.09,3.83,3.2,3.29,3.54,3.11,3.49,2.64,4.13,3.57,2.99,3.39,3.33,3.21
197812,-5.02,2.82,0.85,0.19,3.15,1.34,0.69,0.63,0.44,4.94,0.32,1.71,0.92,1.39,0.09,1.35,-0.08,0.79,-0.23
197901,16.84,3.87,5.41,7.43,3.48,5.56,4.85,6.54,8.42,2.39,5.26,5.2,5.97,5.02,4.71,6.7,6.39,6.74,11.76
197902,-6.21,-3.62,-2.44,-2.65,-3.99,-2.81,-2.26,-2.24,-2.75,-3.91,-4.12,-2.37,-3.31,-3.02,-1.59,-1.94,-2.54,-2.49,-3.26
197903,14.29,6.37,5.96,7.77,6.07,6.92,5.54,6.97,8.45,5.58,6.86,7.39,6.39,7.59,3.78,6.89,7.04,7.43,10.4
197904,3.54,0.34,0.79,1.32,0.35,0.9,0.28,1.54,1.22,0.19,0.61,0.33,1.55,0.93,-0.3,1.66,1.43,1.6,0.52
197905,-6.33,-1.91,-1.21,-1.11,-2.02,-1.22,-1.26,-1.23,-1.23,-1.98,-2.09,-1.54,-0.87,-1.52,-1.02,-1.47,-0.98,-1.28,-1.15
197906,2.66,3.48,5.48,5.76,2.98,5.17,5.26,6.63,5,1.94,4.61,5.14,5.19,6.61,4.04,6.66,6.59,4.13,6.61
197907,-3.73,0.74,1.99,3.05,0.28,2.13,1.98,2,3.56,-0.76,1.91,2,2.31,2.14,1.83,1.62,2.39,3.01,4.37
197908,4.41,7.08,5.68,5.78,7.07,7.22,4.96,5.51,6.62,6.64,7.73,7.1,7.38,5.69,4.28,6.31,4.68,6.66,6.55
197909,2.48,-0.64,0.75,-0.8,-1.16,0.67,0.97,-0.4,-0.63,-1.57,-0.54,0.75,0.55,1.16,0.79,0.22,-1.05,-0.56,-0.72
197910,-15.67,-7.03,-6.59,-8.94,-6.88,-6.44,-6.7,-8.14,-9.45,-6.83,-6.97,-7.4,-5.1,-6.83,-6.57,-8.04,-8.24,-7.88,-11.72
197911,14.41,6.96,5.77,4.63,6.62,7.36,4.9,6.96,3.64,7.16,5.81,7.87,6.67,3.97,5.79,7.9,5.96,4.61,2.17
197912,19.61,3.62,1.54,2.57,3.23,3.98,0.72,1.72,3.93,2.48,4.39,4.65,3.07,0.61,0.82,2.58,0.79,2.81,5.66
198001,5.02,5.3,6.56,8.01,4.65,7.57,5.96,6.13,9.64,3.03,7.1,6.98,8.38,7.83,4.21,6.44,5.8,7.43,12.95
198002,0.73,-2.74,1.6,-0.23,-3.48,0.31,2.07,-0.56,0.05,-3.37,-3.64,-0.85,1.91,2.77,1.4,-0.5,-0.63,0.45,-0.52
198003,-30.63,-10.36,-11.28,-13.95,-9.29,-12.54,-10.87,-11.89,-15.4,-9.17,-9.48,-13,-11.91,-12.28,-9.48,-11.92,-11.86,-13.57,-18.05
198004,7.26,4.03,5.68,6.11,3.81,4.15,5.87,8.05,4.47,3.48,4.29,4.6,3.56,4.48,7.2,7.76,8.38,6.11,1.98
198005,3.97,6.01,5.69,6.8,5.8,5.94,6.1,5.37,7.51,5.84,5.74,6.55,5.12,6.65,5.59,4.94,5.86,8.02,6.7
198006,11.35,3.3,3.59,2.8,3.11,4.36,2.53,4.46,2.41,2.89,3.44,3.78,5.15,3.61,1.51,5.5,3.32,2.18,2.79
198007,4.56,9.8,5.78,3.46,11.56,6.96,4.81,3.71,5.82,12.1,10.79,6.56,7.57,3.89,6.05,6.06,1.68,3.48,8.36
198008,1.75,2.82,1.77,2.07,3.57,1.84,1.72,1.99,1.08,4.25,2.58,1.38,2.52,0.97,2.7,1.04,2.85,0.55,1.64
198009,13.69,4.18,3.23,-0.62,3.99,5.17,3.02,-0.51,0.36,3.99,3.99,4.56,6.08,4.52,1.11,0.48,-1.38,0.84,-0.14
198010,0.11,2.29,2.85,-0.24,1.72,3.86,3.58,-1.02,0.92,3.21,-0.45,3.39,4.56,4.21,2.75,-0.87,-1.15,0.5,1.34
198011,8.85,11.68,12.34,4.49,11.6,13.33,14.5,4.52,2.77,12.12,10.8,11.84,15.5,17.4,10.65,3.06,5.85,3.72,1.75
198012,-7.14,-2.56,-4.37,-0.82,-1.55,-5.18,-4.62,-1,-0.71,-1.14,-2.19,-4.48,-6.17,-5.1,-3.95,-1.11,-0.91,-0.52,-0.91
198101,-6.66,-5.65,-4.69,1.73,-5.88,-6.17,-4.75,0.41,2.15,-6.99,-4.15,-5.21,-7.56,-6.26,-2.63,-0.67,1.39,1.98,2.34
198102,-0.85,2.38,1.4,1.6,2.34,2.03,0.61,2.53,1.36,1.54,3.57,2.44,1.42,1.4,-0.47,3.38,1.79,0.44,2.39
198103,13.42,4.36,4.11,5.65,4.9,4.2,2.58,4.97,7.78,4.78,5.08,3.3,5.57,1.65,3.87,6.11,3.95,5.51,10.24
198104,8.32,-1.64,-1.48,1.57,-1.28,-2.87,-1.46,1.88,0.37,-0.5,-2.43,-2.34,-3.64,-3.27,1.02,1.14,2.55,0.68,0.06
198105,17.66,1.33,-0.06,2.94,2.43,-0.89,-0.58,2.92,2.15,3.46,0.88,-0.87,-0.93,-1.2,0.22,2.19,3.58,1.96,2.35
198106,-8.43,-3.49,1.94,0.22,-4.92,0.66,2.41,0.17,0.43,-6.13,-3.05,-0.52,2.42,1.7,3.32,0.32,0.05,1.23,-0.4
198107,-1.1,0.74,-0.84,-1.13,0.8,1.59,-2.13,-2.27,-0.73,0.52,1.06,0.62,2.9,-2.39,-1.69,-2.63,-1.83,0.02,-2.34
198108,-10.77,-7.21,-5.54,-2.86,-7.03,-6.67,-5.47,-5.25,-1.92,-9.07,-5.13,-7.6,-5.43,-5.93,-4.69,-5.85,-4.53,-0.74,-4.48
198109,-9.76,-6.9,-6.08,-1.98,-7.58,-6.44,-6.29,-2.8,-1.76,-8.61,-6.66,-5.32,-7.87,-6.65,-5.68,-3.15,-2.37,-0.34,-4.95
198110,16.75,8.37,4.26,4.66,8.7,7.43,3.85,3.1,4.59,11.41,6.31,7.61,7.18,3.21,4.9,1.67,4.79,4.99,3.64
198111,15.53,3.8,5.08,4.23,3.09,5.47,4.6,4.97,4.22,0.53,5.45,5.42,5.55,4.68,4.48,5.58,4.27,3.72,5.41
198112,-6.09,-3.05,-2.51,-2.28,-2.89,-3.1,-2.95,-1.99,-1.98,-3.7,-2.16,-3.4,-2.68,-2.94,-2.97,-1.27,-2.83,-1.72,-2.6
198201,-2.2,-2.27,-3.67,0.22,-2.15,-3.84,-3.17,-1.45,0.58,-3.66,-0.82,-2.54,-5.65,-3.41,-2.8,-2.3,-0.44,1.32,-1.15
198202,0.69,-7.33,-3.37,-1.7,-7.35,-6.76,-2.73,-1.2,-2.21,-9.2,-5.78,-7.27,-6.03,-2.74,-2.71,-1.6,-0.74,-3.07,-0.13
198203,-2.94,-1.99,-0.52,1.83,-3.32,0.16,-1.02,1.64,1.75,-3.71,-2.99,1.1,-1.17,-1.63,-0.02,1.34,1.98,1.78,1.69
198204,10.86,5.81,3.81,2.83,6.52,4.29,3.7,3.55,2.33,6.15,6.82,4.23,4.38,3.38,4.23,3.38,3.73,1.45,4.39
198205,1.34,-3.48,-2.31,-2.21,-4,-2.2,-2.13,-3.14,-1.6,-4.82,-3.33,-2.31,-2.04,-1.98,-2.38,-3.01,-3.29,-1.26,-2.34
198206,16.68,-2.65,-1.19,-1.64,-3.3,-1.35,-0.68,-1.61,-1.84,-4.32,-2.48,-1.2,-1.58,-0.56,-0.88,-1.89,-1.28,-2.45,-0.52
198207,-2.55,-0.87,-3.71,-1.61,-0.39,-3.22,-3.56,-2.24,-1.84,-1.93,1.17,-2.04,-4.59,-3.37,-3.75,-3.14,-1.43,-1.78,-1.98
198208,6.65,10.91,12.39,12.68,10.84,11.7,12.11,12.88,12.35,11.22,10.46,11.09,12.44,11.25,12.99,12.79,12.96,12.82,11.28
198209,4.11,2.08,2.28,0.65,2.11,2.3,2.75,0.83,0.91,1.63,2.58,2.02,2.63,3.17,2.32,1.25,0.45,0.9,0.92
198210,20.82,13.25,11.44,9.94,13.13,12.03,11.16,11.19,10.37,15.21,11.09,13.56,10.23,9.96,12.39,12.97,9.6,9.34,12.72
198211,7.98,7.49,3.2,4.63,7.8,5.33,2.97,3.5,5.61,8.97,6.62,6.71,3.67,3.1,2.84,3.12,3.85,4.73,7.54
198212,22.78,1.15,1.11,1.49,1.79,0.17,1.16,0.58,3.26,-0.34,4,-0.44,0.96,1.68,0.65,1.16,0.06,2.76,4.32
198301,8.68,3.72,3.58,5.76,3.84,3.56,3.84,5.81,2.62,4.89,2.8,3.39,3.77,2.67,5,3.01,8.39,1.96,4
198302,-4.73,3.76,2.96,2.87,3.29,4,3.87,1.67,4.47,3.46,3.11,4.96,2.78,3.24,4.48,1.75,1.61,3.99,5.46
198303,8.13,2.52,4.69,3.43,2.65,3.11,4.52,3.86,4.46,2.03,3.29,2.2,4.3,5.44,3.63,5.31,2.59,4.35,4.68
198304,30.41,6.04,8.85,7.18,6.51,6.3,8.49,8.11,8.14,5.6,7.43,4.86,8.14,8.16,8.82,10.01,6.38,7.21,10.03
198305,5.91,1.1,0.79,0.65,1.74,0.28,1.35,-0.16,1.25,3.15,0.34,-0.56,1.31,-0.31,2.97,-0.49,0.15,1.16,1.41
198306,15.14,5.36,3.71,1.02,5.83,5.26,3.11,1.08,2.09,5.76,5.89,4.13,6.64,4.59,1.71,2.1,0.13,0.95,4.26
198307,-7.54,-5.3,-2.31,-0.8,-5.13,-4.95,-2.93,-0.07,-1.39,-5.13,-5.15,-5.81,-3.6,-2.75,-3.16,-0.26,0.13,-1.96,0.01
198308,-4.65,-1.87,0.36,4.56,-1.86,-1.41,-0.32,3.04,5.09,-2.74,-0.34,-1.89,-0.69,-1.14,0.72,2.3,3.75,4.62,6.23
198309,3.76,2.16,1.66,1.19,2.45,2.02,2.27,0.31,1.33,2.43,2.49,1.29,3.12,2.67,1.78,-0.4,0.98,1.84,0.09
198310,-4.39,-4.4,-1.36,-0.62,-4.65,-3.09,-1.21,-0.54,-0.94,-5.74,-2.79,-3.65,-2.26,0.58,-3.47,-0.98,-0.12,-1.03,-0.74
198311,-0.67,3.19,2.72,2.21,2.78,3.37,3.38,2.48,1.85,1.85,4.32,4.43,1.82,2.52,4.51,2.18,2.76,1.97,1.55
198312,-1.14,-1.11,-1,-0.62,-1.29,-0.42,-1.92,-1.06,0.36,-1.21,-1.42,-0.6,-0.16,-1.79,-2.08,0.06,-2.1,0.48,0.05
198401,6.66,-5.16,0.47,3.38,-6.02,-1.63,0.28,1.12,4.92,-6.64,-5,-2.62,-0.15,-1.93,3.16,1.23,1,5.17,4.29
198402,-8.96,-5.09,-4.27,-1.81,-4.66,-6.23,-4.42,-2.91,-1,-5.26,-3.69,-6.35,-6.04,-4.47,-4.35,-2.76,-3.05,-2.61,2.87
198403,-4.12,1.42,1.55,0.69,1.23,2.45,0.73,1.59,0.28,0.99,1.62,1.97,3.16,0.56,0.93,1.87,1.32,-0.34,1.71
198404,-1.6,0.19,0.18,1.51,0.52,-0.32,0.72,0.68,1.11,0.39,0.73,-0.76,0.32,1.07,0.28,-0.82,2.12,1.6,0.02
198405,-8.25,-4.98,-4.6,-5.68,-5.13,-3.88,-5.98,-4.18,-6.15,-5.4,-4.71,-4.51,-2.97,-6.43,-5.42,-3.36,-4.95,-6.3,-5.81
198406,9.01,4.43,1.65,2.41,4.05,5.1,1.87,-0.13,3.84,3.85,4.37,5.57,4.43,2.28,1.37,-0.66,0.37,5.59,-1.15
198407,-8.31,-1.83,-1.92,-2.52,-1.62,-2.59,-0.94,-3.25,-1.98,-1.15,-2.3,-2.54,-2.64,-1.67,-0.39,-3.19,-3.28,-2.39,-1.28
198408,11.87,11.56,11.13,11.31,11.92,11.04,10.52,11.27,11.59,12.67,10.82,10.37,11.74,10.63,10.43,11.77,10.92,12.18,10.61
198409,-0.7,-2.43,-0.2,3.07,-2.86,-1.16,0.08,1.78,3.33,-3.59,-1.79,-0.98,-1.35,-0.86,0.76,0.42,2.72,3.02,3.85
198410,-3.46,0.18,0.7,-0.44,-0.15,1.43,0.98,-0.38,-0.67,-0.76,0.73,1.27,1.59,0.33,1.42,-0.78,-0.12,-1.82,1.26
198411,-5.28,-2.65,-1.12,0.89,-3.18,-1.01,-1.21,-0.31,1.46,-4.14,-1.82,-0.9,-1.12,-1.54,-0.98,-0.93,0.1,1.16,1.96
198412,4.9,2.58,2.53,2.22,2.7,2.36,2.38,2.85,1.77,2.48,3.02,2.2,2.52,1.69,2.85,2.85,2.85,1.14,2.79
198501,17.8,11,8.39,5.98,11.18,9.65,8.07,7.45,5.46,12.85,8.86,10.42,8.83,8.56,7.73,8.63,6.7,5.41,5.54
198502,0.47,1.6,1.82,2.2,1.18,2.1,1.74,2.44,2.15,0.92,1.56,2.98,1.16,1.61,1.82,2.7,2.27,2.94,0.92
198503,-1.06,-1.67,-0.73,2.09,-2.32,-0.2,-0.72,0.95,2.2,-3.43,-0.72,0.44,-0.91,0.29,-1.4,-0.56,1.94,2.01,2.5
198504,-2.64,-1.83,-0.68,1.88,-1.7,-2.3,-0.82,1.33,2.29,-2.16,-1.05,-2.24,-2.38,0.03,-1.39,1.36,1.32,2.39,2.13
198505,6.87,5.8,6.58,5.03,5.62,6.75,7.16,5.27,4.66,5.03,6.43,6.4,7.13,8.63,6.14,4.85,5.54,4.88,4.3
198506,1.63,1.48,1.99,1.56,1.07,2.49,1.79,1.24,2.24,0.4,1.98,2.77,2.17,1.33,2.12,2.23,0.55,2.05,2.54
198507,-1.06,0.59,-0.48,-1.19,0.71,0.4,-0.29,-1.26,-1.32,1,0.36,0.2,0.63,-0.14,-0.44,-1.48,-0.93,-2.42,0.46
198508,-2.59,-1.57,-0.07,0.77,-1.83,-0.13,-0.17,0.2,0.62,-1.83,-1.84,-0.73,0.59,0,-0.34,-0.37,1.07,0.7,0.51
198509,-6.08,-4.37,-2.96,-4.34,-4.57,-2.75,-3.49,-3.84,-4.1,-4.44,-4.73,-3.72,-1.57,-3.82,-3.14,-3.17,-4.84,-4.19,-3.98
198510,4.31,3.98,5.12,5.28,3.95,4.35,4.6,5.48,5.64,3.73,4.22,4.05,4.7,4.59,4.6,6.11,4.53,6.11,4.92
198511,0.81,8.86,6.69,4.92,9.37,7.69,7.65,4.51,5.03,9.12,9.68,7.22,8.29,7.96,7.32,4.39,4.69,6.06,3.42
198512,4.81,5.65,3.69,4.29,6.07,4.03,4.22,3.4,4.37,6.06,6.08,4.27,3.72,5.39,3.02,2.93,4.11,5.34,2.82
198601,4,1.03,0.62,1.63,0.85,1.44,1.67,-0.35,1.93,0.23,1.59,1.63,1.2,0.21,3.22,-1.24,1,1.97,1.86
198602,3.31,7.9,8.14,6.89,7.5,9.58,8.08,6.82,7.07,6.37,8.86,9.24,10,7.18,9.01,7.02,6.52,6.86,7.41
198603,6.67,5.96,5.71,4.46,5.65,6.73,5.62,4.77,4.74,5.31,6.04,6.98,6.4,5.25,5.98,5.38,3.86,5.97,2.75
198604,4.59,0.82,-1.41,-2.93,0.93,-0.12,-1.62,-2.17,-2.79,2.3,-0.66,0.45,-0.88,-0.44,-2.8,-1.48,-3.21,-2.7,-2.95
198605,7.68,5.15,5.5,4.89,5.3,5.25,4.34,5.93,5.06,4.91,5.76,4.69,6,4.3,4.39,6.85,4.53,6.06,3.38
198606,-0.43,1.6,1.09,2.5,1.85,1.3,1,1.21,2.66,1.64,2.1,0.77,2,1.03,0.97,0.62,2.14,4.76,-0.96
198607,-11.22,-7.68,-5.62,-2.95,-7.89,-6.77,-5.99,-3.29,-3.52,-7.96,-7.84,-7.03,-6.38,-6.01,-5.97,-4.47,-1.88,-1.99,-5.97
198608,4.99,4.32,7.99,8.97,4.08,5.85,6.02,9.65,9.94,2.81,5.13,5.02,7.1,4.98,7.38,11.72,7.22,9.19,11.18
198609,-8.61,-9.93,-7,-6.98,-9.91,-9.2,-6.98,-7.32,-6.14,-11.34,-8.76,-9.98,-8.05,-7.83,-5.9,-6.3,-8.59,-8.49,-2.29
198610,4.75,5.52,5.02,5.15,5.12,6.15,5.53,4.54,5.17,7.54,3.23,6.73,5.32,6.3,4.54,4.08,5.11,5.84,4.15
198611,-0.89,1.87,1.72,1.41,1.98,1.47,1.85,1.65,1.37,1.12,2.68,1.52,1.38,2.55,0.96,1.76,1.5,1.68,0.88
198612,-4.62,-2.47,-3.09,-2.78,-2.35,-2.49,-3.91,-2.72,-2.74,-2,-2.64,-2.8,-2.05,-4.01,-3.78,-2.6,-2.87,-3.69,-1.25
198701,17.14,13.79,13.04,10.88,13.51,14.88,11.07,12.1,11.71,13.64,13.4,14.66,15.21,10.97,11.2,14.37,9.26,12.55,10.43
198702,6.64,7.68,3.92,0.46,8.29,6.65,4.2,0.87,0.28,9.15,7.58,5.85,7.82,2.16,6.87,0.9,0.83,0.42,0.05
198703,3.59,1.65,2.35,2.71,1.46,2.17,1.06,2.82,3.7,0.98,1.87,2.21,2.11,1.32,0.73,4.38,0.73,1.67,6.89
198704,-2.32,-1.89,-1.23,-1.71,-1.82,-1.64,-2.54,-1.22,-0.86,-3.57,-0.38,-2.12,-0.95,-2.98,-1.99,0.4,-3.46,-0.18,-1.89
198705,1.14,1.13,-0.16,0.69,1.56,-0.26,-0.37,0.52,0.6,1.29,1.77,-0.19,-0.36,0.29,-1.2,0.27,0.89,-0.04,1.58
198706,1.58,4.33,5.11,4.61,4.22,4.44,5.47,4.79,4.9,4.56,3.94,4.68,4.09,6.59,4.06,5.33,4.02,4.54,5.46
198707,10.08,5.11,3.45,3.95,5.04,3.49,5.64,2.7,3.9,4.85,5.26,5.3,1.81,7.11,4.05,1.87,4.08,2.87,5.53
198708,-0.4,4.54,4.35,2.76,4.57,4.79,3.94,4.05,2.3,3.7,5.52,4.47,5.1,4.21,3.64,4.22,3.77,3.22,0.87
198709,-0.45,-2.03,-2.17,-2.43,-2.3,-3.26,-0.67,-2.05,-2.12,-3.86,-0.61,-1.22,-5.24,-0.52,-0.84,-1.4,-3.12,-2.45,-1.6
198710,-35.16,-24.29,-21.18,-20.39,-23.79,-24.7,-23.44,-16.74,-21.01,-22.75,-24.87,-25.78,-23.61,-23.83,-23.01,-15.38,-19.03,-19.14,-23.91
198711,-7.76,-8.49,-7.41,-5.56,-8.91,-7.33,-6.9,-6.8,-6.05,-9.48,-8.29,-7.21,-7.45,-8.38,-5.21,-8.08,-4.5,-8.31,-2.34
198712,7.59,9.14,6.49,4.9,9.11,8.13,7.79,3.78,5.79,8.67,9.58,9.25,7.02,8.51,7.03,4.24,3,6,5.45
198801,-1.23,2.05,5.51,7.77,2.01,2.49,4.97,8.26,7.87,1.95,2.07,2.17,2.81,6.67,3.11,8.66,7.55,9.65,5.06
198802,13.68,5.75,5.02,3.84,5.57,6.63,5.58,2.94,3.96,5.34,5.81,6.28,6.98,5.91,5.2,2.6,3.55,2.61,6.18
198803,5.98,-2.42,-2.45,-0.74,-3.02,-2.18,-1.9,-2.63,0.51,-2.13,-3.97,-0.63,-3.73,-2.93,-0.72,-2.11,-3.54,0.52,0.51
198804,4.3,-0.41,2.06,1.66,-0.48,1.06,1.66,1.71,2.12,-1.15,0.26,-0.22,2.39,0.66,2.77,2.34,0.58,2.52,1.48
198805,-5.22,-0.32,0.34,1.86,-0.43,-0.18,-0.5,2.17,1.7,-0.42,-0.45,0,-0.37,-0.09,-0.95,2.13,2.22,1.58,1.89
198806,6.9,5.22,5.82,4.22,4.99,7.23,5.95,3.59,4.28,4.74,5.26,5.89,8.59,6.31,5.54,3.31,4.1,2.89,6.5
198807,2.66,-1.63,-0.32,0.24,-1.61,-1.47,-0.04,0.13,0.54,-1.35,-1.88,-1.7,-1.29,0.19,-0.3,0.36,-0.11,0.67,0.34
198808,-6.64,-3.05,-2.97,-1.4,-3.14,-4.45,-2.05,-1.02,-1.88,-2.72,-3.57,-2.7,-5.84,-2.3,-1.76,-1.23,-0.81,-1.84,-1.92
198809,0.14,4.86,3.4,3.49,5.2,4.25,2.49,3.4,3.85,4.93,5.48,3.61,4.78,1.05,4.11,3.73,3.06,3.79,3.93
198810,-3.47,1.8,1.73,2.68,0.88,3.82,1.29,1.79,3.16,-0.15,1.95,5.21,2.68,0.78,1.85,1.49,2.1,2.11,4.61
198811,-4.86,-1.9,-1.92,-0.67,-2.06,-1.63,-2.39,-0.85,-0.54,-2.15,-1.96,-1.33,-1.88,-1.93,-2.9,-0.87,-0.82,-0.94,-0.01
198812,2.49,2.92,1.83,1.04,2.9,2.57,1.94,1.22,0.73,3.09,2.71,2.98,2.24,2.45,1.38,1.03,1.41,1.06,0.31
198901,13.84,6.75,6.34,6.85,6.94,6.42,6.12,6.01,7.78,6.49,7.41,6.04,6.73,6.52,5.68,6.3,5.73,7.55,8.08
198902,3.5,-2.05,-1.79,-0.98,-2.32,-1.79,-1.77,-0.92,-1.09,-1.5,-3.18,-1.04,-2.41,-2.46,-0.99,-0.98,-0.85,-1.18,-0.97
198903,-0.5,2.5,1.78,2.73,2.35,0.97,3.51,2.43,1.98,2.81,1.86,3.07,-0.77,3.52,3.5,1.2,3.65,1.8,2.22
198904,4.65,5.84,4.8,4.04,5.99,5.07,4.71,4.44,4.09,5.99,5.99,5.3,4.87,3.01,6.62,4.92,3.98,4.37,3.71
198905,4.01,4.81,3.52,3.96,4.73,3.15,4.15,4.23,3.98,4.95,4.5,5.12,1.63,4.15,4.15,4.52,3.94,4.12,3.79
198906,2.1,-1.18,-0.45,0.36,-1.15,-0.68,-0.98,-0.1,1.25,-1.89,-0.38,-1.28,-0.21,-0.54,-1.46,0.5,-0.7,-0.11,3.14
198907,8.48,10.11,6.8,5.87,10,8.78,6.31,6.77,6,10.37,9.44,10.34,6.77,5.51,7.2,7.95,5.7,6.27,5.55
198908,2.71,1.26,2.93,2.46,0.91,2.52,3.13,2.28,2.51,0.36,1.72,2,3.21,3.09,3.19,2.14,2.41,2.83,1.95
198909,-2.9,0.6,-0.83,0.05,1.03,-1.15,-0.54,0.45,-0.39,2.21,-0.71,-0.32,-2.24,0.07,-1.22,0.28,0.61,-0.23,-0.68
198910,-8.33,-1.76,-4.07,-2.72,-1.1,-3.93,-3.91,-3.41,-2.11,-0.94,-1.33,-3.14,-4.97,-3.41,-4.46,-3.33,-3.48,-1.2,-3.71
198911,4.16,2.16,1.61,0.89,1.77,2.25,1.87,1.12,0.97,2.29,0.98,2.99,1.24,2.52,1.15,1.47,0.79,1.16,0.62
198912,-0.51,1.54,2.14,2.17,0.92,1.02,3.25,3.86,0.96,0.84,1.05,2.83,-1.49,3.47,3,4.02,3.72,0.57,1.68
199001,-9.34,-7.78,-6.45,-7.33,-7.9,-6.18,-7.38,-7.44,-6.87,-7.97,-7.79,-7.54,-4.17,-6.61,-8.25,-6.93,-7.92,-6.41,-7.7
